GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),477579.2060240535,,,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
                                           Sectoral approach(2),480667.9110033992,47.78543735373182,8.15284627161509,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
1.  Energy industries,193378.97106549604,13.15473301817238,3.42655646983758,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,51280.76945169474,2.82860238108052,0.67593304799131,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
3.  Transport,121363.69127239336,7.59053688121538,3.2528161868798,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
4.  Other sectors,111740.41089562468,24.13606518542091,0.69257639639384,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
5.  Other,2904.0683181904105,0.07549988784263,0.10496417051256,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
B. Fugitive emissions from fuels,4738.150745770998,356.89643021665273,0.12909265129271,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
1.  Solid fuels,296.7394861311165,102.27143627663403,0.00020002464,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,4441.411259639881,254.6249939400187,0.12889262665271,,,,Summary1.As1,GBR,2010,Subsector,1. Energy
